Index,Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
20074,75,1,0.0,creg3a,-5,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20075,76,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20076,77,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20077,78,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20078,79,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20079,80,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20080,81,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20081,82,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20082,83,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20083,84,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20084,85,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20085,86,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20086,87,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20087,88,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20088,89,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20089,90,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20090,91,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20091,92,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20092,93,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20093,94,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20094,95,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20095,96,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20096,97,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20097,98,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20098,99,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20099,100,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20100,101,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20101,102,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20102,103,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20103,104,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20104,105,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20105,106,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20106,107,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20107,108,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20108,109,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20109,110,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20110,111,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20111,112,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20112,113,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20113,114,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20114,115,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20115,116,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20116,117,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20117,118,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20118,119,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20119,120,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20120,121,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20121,122,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20122,123,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20123,124,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20124,125,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20125,126,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20126,127,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20127,128,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20128,129,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20129,130,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20130,131,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20131,132,1,0.0,creg2a,6,-14.313909661823054,,-4,6,-5,-2,5,1,-3,
20132,133,1,0.0,creg3a,1,-17.31368884476435,,-4,6,1,-2,5,1,-3,
20133,134,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20134,135,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20135,136,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20136,137,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20137,138,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20138,139,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20139,140,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20140,141,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20141,142,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20142,143,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20143,144,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20144,145,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20145,146,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20146,147,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20147,148,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20148,149,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20149,150,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20150,151,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20151,152,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20152,153,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20153,154,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20154,155,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20155,156,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20156,157,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20157,158,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20158,159,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20159,160,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20160,161,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20161,162,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20162,163,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20163,164,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20164,165,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20165,166,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20166,167,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20167,168,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20168,169,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20169,170,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20170,171,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20171,172,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20172,173,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20173,174,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20174,175,1,0.0,creg2a,6,-14.313688844764348,,-4,6,1,-2,5,1,-3,
20175,176,1,0.0,creg3a,11,-19.31330324635772,,-4,6,11,-2,5,1,-3,
20176,177,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20177,178,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20178,179,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20179,180,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20180,181,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20181,182,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20182,183,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20183,184,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20184,185,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20185,186,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20186,187,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20187,188,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20188,189,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20189,190,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20190,191,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20191,192,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20192,193,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20193,194,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20194,195,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20195,196,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20196,197,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20197,198,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20198,199,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20199,200,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20200,201,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20201,202,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20202,203,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20203,204,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20204,205,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20205,206,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20206,207,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20207,208,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20208,209,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20209,210,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20210,211,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20211,212,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20212,213,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20213,214,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20214,215,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20215,216,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20216,217,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20217,218,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20218,219,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20219,220,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20220,221,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20221,222,1,0.0,creg4a,-3,-17.495406117005793,,-4,6,11,-2,-3,1,-3,
20222,223,1,0.0,creg4a,5,-18.31330324635772,,-4,6,11,-2,5,1,-3,
20223,224,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20224,225,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20225,226,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20226,227,1,0.0,creg2a,-11,-62.813754666412976,,-4,-11,11,-2,5,1,-3,
20227,228,1,0.0,creg2a,6,-22.81330324635772,,-4,6,11,-2,5,1,-3,
20228,229,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20229,230,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20230,231,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20231,232,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20232,233,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20233,234,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20234,235,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20235,236,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20236,237,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20237,238,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20238,239,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20239,240,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20240,241,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20241,242,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20242,243,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20243,244,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20244,245,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20245,246,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20246,247,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20247,248,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20248,249,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20249,250,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20250,251,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20251,252,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20252,253,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20253,254,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20254,255,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20255,256,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20256,257,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20257,258,1,0.0,creg2a,6,-14.313303246357718,,-4,6,11,-2,5,1,-3,
20258,259,1,0.0,creg3a,-15,-67.31426011883906,,-4,6,-15,-2,5,1,-3,
20259,260,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20260,261,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20261,262,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20262,263,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20263,264,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20264,265,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20265,266,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20266,267,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20267,268,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20268,269,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20269,270,1,0.0,creg1a,-14,-2337.5378997940597,,-14,6,-15,-2,5,1,-3,
20270,271,1,0.0,creg1a,4,-664.8200530081541,,4,6,-15,-2,5,1,-3,
20271,272,1,0.0,creg1a,-4,-58.31426011883906,,-4,6,-15,-2,5,1,-3,
20272,273,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20273,274,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20274,275,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20275,276,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20276,277,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20277,278,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20278,279,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20279,280,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20280,281,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20281,282,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20282,283,1,0.0,creg2a,6,-54.31426011883906,,-4,6,-15,-2,5,1,-3,
20283,284,1,0.0,creg3a,14,-68.8131832836354,,-4,6,14,-2,5,1,-3,
20284,285,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20285,286,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20286,287,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20287,288,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20288,289,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20289,290,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20290,291,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20291,292,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20292,293,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20293,294,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20294,295,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20295,296,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20296,297,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20297,298,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20298,299,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20299,300,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20300,301,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20301,302,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20302,303,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20303,304,1,0.0,creg2a,6,-54.3131832836354,,-4,6,14,-2,5,1,-3,
20304,305,1,0.0,creg4c,-8,-416.4025084797696,,-4,6,14,-2,5,1,-8,
20305,306,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20306,307,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20307,308,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20308,309,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20309,310,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20310,311,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20311,312,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20312,313,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20313,314,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20314,315,1,0.0,creg4b,-9,-728.0188903395536,,-4,6,14,-2,5,-9,-8,
20315,316,1,0.0,creg4a,5,-723.0188903395536,,-4,6,14,-2,5,-9,-8,
20316,317,1,0.0,creg4a,5,-723.0188903395536,,-4,6,14,-2,5,-9,-8,
20317,318,1,0.0,creg4a,5,-723.0188903395536,,-4,6,14,-2,5,-9,-8,
20318,319,1,0.0,creg4a,5,-723.0188903395536,,-4,6,14,-2,5,-9,-8,
20319,320,1,0.0,creg4a,5,-723.0188903395536,,-4,6,14,-2,5,-9,-8,
20320,321,1,0.0,creg4b,1,-418.9025084797696,,-4,6,14,-2,5,1,-8,
20321,322,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20322,323,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20323,324,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20324,325,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20325,326,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20326,327,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20327,328,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20328,329,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20329,330,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20330,331,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20331,332,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20332,333,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20333,334,1,0.0,creg2a,16,-458.90222025442745,,-4,16,14,-2,5,1,-8,
20334,335,1,0.0,creg4a,-14,-841.6656742892768,,-4,16,14,-2,-14,1,-8,
20335,336,1,0.0,creg4a,5,-463.40222025442745,,-4,16,14,-2,5,1,-8,
20336,337,1,0.0,creg2a,7,-418.40248041622675,,-4,7,14,-2,5,1,-8,
20337,338,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20338,339,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20339,340,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20340,341,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20341,342,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20342,343,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20343,344,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20344,345,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20345,346,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20346,347,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20347,348,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20348,349,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20349,350,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20350,351,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20351,352,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20352,353,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20353,354,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20354,355,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20355,356,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20356,357,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20357,358,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20358,359,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20359,360,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20360,361,1,0.0,creg4a,-10,-809.9640948776429,,-4,6,14,-2,-10,1,-8,
20361,362,1,0.0,creg4a,5,-421.4025084797696,,-4,6,14,-2,5,1,-8,
20362,363,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20363,364,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20364,365,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20365,366,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20366,367,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20367,368,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20368,369,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20369,370,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20370,371,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20371,372,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20372,373,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
20373,374,1,0.0,creg2a,6,-413.9025084797696,,-4,6,14,-2,5,1,-8,
